YouTube link,id,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/z-q164pl1vE"", ""Link"")",z-q164pl1vE,Episode recordings - audio only,0:23:51,OLTL,11/28/1977,A,P_5695991a,4,6,artax84z
"=HYPERLINK(""https://youtu.be/kDEZMch7EHg"", ""Link"")",kDEZMch7EHg,Episode recordings - audio only,0:06:23,OLTL,11/28/1977,A,P_5695991a,5,6,artax84z
"=HYPERLINK(""https://youtu.be/tU_UBPvuBAg"", ""Link"")",tU_UBPvuBAg,Episode recordings - audio only,0:16:37,OLTL,11/28/1977,A,P_5695991a,6,6,artax84z
"=HYPERLINK(""https://youtu.be/DmruMyE2i-8"", ""Link"")",DmruMyE2i-8,Episode recordings - audio only,0:13:49,OLTL,12/1/1977,A,P_27c0400b,1,4,artax84z
"=HYPERLINK(""https://youtu.be/AZyQQqCN_p0"", ""Link"")",AZyQQqCN_p0,Episode recordings - audio only,0:17:37,OLTL,12/1/1977,A,P_27c0400b,2,4,artax84z
"=HYPERLINK(""https://youtu.be/YSR2gtS8iEU"", ""Link"")",YSR2gtS8iEU,Episode recordings - audio only,0:12:08,OLTL,12/1/1977,A,P_27c0400b,3,4,artax84z
"=HYPERLINK(""https://youtu.be/reJojWzB0Nk"", ""Link"")",reJojWzB0Nk,Episode recordings - audio only,0:35:59,OLTL,12/1/1977,A,P_27c0400b,4,4,artax84z
"=HYPERLINK(""https://youtu.be/MOGqrETn9Ag"", ""Link"")",MOGqrETn9Ag,Episode recordings - audio only,0:58:03,OLTL,12/7/1977,A,P_6327aa5e,1,2,artax84z
"=HYPERLINK(""https://youtu.be/KXIYUs4hl00"", ""Link"")",KXIYUs4hl00,Episode recordings - audio only,0:21:46,OLTL,12/7/1977,A,P_6327aa5e,2,2,artax84z
"=HYPERLINK(""https://youtu.be/iX7219-PaNw"", ""Link"")",iX7219-PaNw,Episode,0:33:43,OLTL,12/09/1977,A,,1,1,mitch6225
"=HYPERLINK(""https://youtu.be/765dTR_8nLg"", ""Link"")",765dTR_8nLg,Episode recordings - audio only,1:08:40,OLTL,12/12/1977,A,P_aa477a9a,1,2,artax84z
"=HYPERLINK(""https://youtu.be/A6EX5KW2d8U"", ""Link"")",A6EX5KW2d8U,Episode recordings - audio only,0:11:09,OLTL,12/12/1977,A,P_aa477a9a,2,2,artax84z
"=HYPERLINK(""https://youtu.be/rgwy5DPcdPI"", ""Link"")",rgwy5DPcdPI,Episode recordings - audio only,0:04:02,OLTL,12/15/1977,A,P_359a33c8,1,4,artax84z
"=HYPERLINK(""https://youtu.be/f3xiF7Pb-PQ"", ""Link"")",f3xiF7Pb-PQ,Episode recordings - audio only,0:16:21,OLTL,12/15/1977,A,P_359a33c8,2,4,artax84z
"=HYPERLINK(""https://youtu.be/lgbYiH1zgAk"", ""Link"")",lgbYiH1zgAk,Episode recordings - audio only,0:30:30,OLTL,12/15/1977,A,P_359a33c8,3,4,artax84z
"=HYPERLINK(""https://youtu.be/PG53iK0B8kg"", ""Link"")",PG53iK0B8kg,Episode recordings - audio only,0:28:59,OLTL,12/15/1977,A,P_359a33c8,4,4,artax84z
